reference_number,watch_URL,type,brand,year_introduced,parent_model,specific_model,nickname,marketing_name,style,currency,price,image_URL,made_in,case_shape,case_material,case_finish,caseback,diameter,between_lugs,lug_to_lug,case_thickness,bezel_material,bezel_color,crystal,water_resistance,weight,dial_color,numerals,bracelet_material,bracelet_color,clasp_type,movement,caliber,power_reserve,frequency,jewels,features,description,short_description
AVEQHM21RR127,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-aurora-r1/18k-rose-gold-diamond-set-aveqhm21rr127,,Harry Winston,,,Avenue Classic Aurora,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.3 mm,,,,3,,"white mother-of-pearl
18K gold Emerald applique",,18K rose gold,,18K rose gold,quartz,HW1046,,,,"hours and minutes
small seconds",,"Total gem-setting

                            231 brilliant-cut diamonds (approx. 7.35 cts)12 baguette-cut pink sapphires (approx. 0.79 carat)"
AVEQHM21RR125,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-aurora-r1/white-pearl-alligator-leather-aveqhm21rr125,,Harry Winston,,,Avenue Classic Aurora,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.3 mm,,,,3,,"white mother-of-pearl
18K gold Emerald applique",,18K rose gold,,18K rose gold,quartz,HW1046,,,,"hours and minutes
small seconds",,"Total gem-setting

                            99 brilliant-cut diamonds (approx. 3.47 cts)12 baguette-cut pink sapphires (approx. 0.79 carat)"
AVEAHM21RR001,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-automatic-r1/brown-pearl-alligator-leather-aveahm21rr001,,Harry Winston,,,Avenue Classic Automatic,,,,,,,,,,,"open, sapphire crystal",21.4 x 36.1 mm,,,8.4 mm,,,,3,,white mother-of-pearl,,18K rose gold,,18K rose gold,automatic,HW2009,,,,hours and minutes,,"Total gem-setting

                            77 brilliant-cut diamonds (approx. 2.34 cts)1 emerald-cut diamond (approx. 0.02 carat)"
AVEQMP21RR002,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-moon-phase-r1/18k-rose-gold-aveqmp21rr002,,Harry Winston,,,Avenue Classic Moon Phase,,,,,,,,,,,closed,21.4 x 36.1 mm,,,7.4 mm,,,,3,,"Havana brown beaded mother-of-pearl
18K gold Emerald applique",,18K rose gold,,18K rose gold,quartz,HW5203,,,,"hours and minutes
small seconds
moon phase",,"Total gem-setting

                            78 brilliant-cut diamonds (approx. 2.34 cts)"
AVEQMP21WW001,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-moon-phase-w1/blue-pearl-alligator-leather-aveqmp21ww001,,Harry Winston,,,Avenue Classic Moon Phase,,,,,,,,,,,closed,21.4 x 36.1 mm,,,7.4 mm,,,,3,,blue beaded mother-of-pearl 18K gold Emerald applique,,18K white gold,,18K white gold,quartz,HW5203,,,,"hours and minutes
small seconds
moon phase",,"Total gem-setting

                            84 brilliant-cut diamonds (approx. 2.35 cts)"
PRNAHM36RR026,https://www.harrywinston.com/en/products/harry-winston-the-premier-collection/premier-precious-micromosaic-automatic-36mm-r2/raspberry-pearl-alligator-leather-prnahm36rr026,,Harry Winston,,,Premier Precious Micromosaic Automatic 36mm,,*Limited edition: 30 pieces,,,,,,,,,"open, sapphire crystal",36 mm,,,8.4 mm,,,,3,,"handmade micromosaic glass in red, pink and white color tones",,18K rose gold,,18K rose gold,automatic,HW2008,,,,hours and minutes,,"Métier d'Art

                            Art of Micromosaic"
PRNAHM36WW008,https://www.harrywinston.com/en/products/harry-winston-the-premier-collection/premier-precious-weaving-automatic-36mm-w2/black-satin-prnahm36ww008,,Harry Winston,,,Premier Precious Weaving Automatic 36mm,,*Limited edition: 30 pieces,,,,,,,,,"open, sapphire crystal",36 mm,,,8.4 mm,,,,3,,"mother-of-pearl
silk",,18K white gold,,18K white gold,automatic,HW2008,,,,hours and minutes,,"Métier d'Art

                            Art of Raden"
PRNQHM36WW006,https://www.harrywinston.com/en/products/harry-winston-the-premier-collection/premier-feathers-w1/dark-blue-satin-prnqhm36ww006,,Harry Winston,,,Premier Feathers,,,,,,,,,,,closed,36 mm,,,7.2 mm,,,,3,,peacock feathers,,18K white gold,,18K white gold,quartz,HW1042,,,,hours and minutes,,"Total gem-setting

                            96 brilliant-cut diamonds (approx. 1.57 cts)"
AVCQHM16RR046,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-c-mini-r2/18k-rose-gold-avcqhm16rr046,,Harry Winston,,,Avenue C Mini,,,,,,,,,,,closed,15.6 x 32.3 mm,,,7.8 mm,,,,3,,"white mother-of-pearl
diamond-set elliptical motif
18K gold Emerald applique",,18K rose gold,,18K rose gold,quartz,HW1053,,,,hours and minutes,,"Total gem-setting

                            161 brilliant–cut diamonds (approx. 0.87 carat)"
PRNAHM36RR013,https://www.harrywinston.com/en/products/harry-winston-the-premier-collection/premier-precious-weaving-automatic-36mm-r2/black-satin-prnahm36rr013,,Harry Winston,,,Premier Precious Weaving Automatic 36mm,,*Limited edition: 30 pieces,,,,,,,,,"open, sapphire crystal",36 mm,,,8.4 mm,,,,3,,"mother-of-pearl
silk
gold threads
silver leaves",,18K rose gold,,18K rose gold,automatic,HW2008,,,,hours and minutes,,"Métier d'Art

                            Art of Raden"
AVEQHM21RR117,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-r2/18k-rose-gold-diamond-set-aveqhm21rr117,,Harry Winston,,,Avenue Classic,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.7 mm,,,,3,,"white mother-of-pearl
diamond-set elliptical motif
18K gold indexes and Emerald applique",,18K rose gold,,18K rose gold,quartz,HW1046,,,,"hours and minutes
small seconds",,"Total gem-setting

                            312 brilliant-cut diamonds (approx. 8.34 cts)"
AVEQHM21WW285,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-w4/18k-white-gold-diamond-set-aveqhm21ww285,,Harry Winston,,,Avenue Classic,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.7 mm,,,,3,,"sunray waves guilloché
18K gold Emerald applique",,18K white gold,,18K white gold,quartz,HW1046,,,,"hours and minutes
small seconds",,"Total gem-setting

                            205 brilliant-cut diamonds (approx. 6.18 cts)"
AVEQHM21RR112,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-r2/white-alligator-leather-aveqhm21rr112,,Harry Winston,,,Avenue Classic,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.7 mm,,,,3,,"white mother-of-pearl
diamond-set elliptical motif
18K gold indexes and Emerald applique",,18K rose gold,,18K rose gold,quartz,HW1046,,,,"hours and minutes
small seconds",,"Total gem-setting

                            174 brilliant-cut diamonds (approx. 4.45 cts)"
AVEQHM21WW231,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-w1/white-alligator-leather-aveqhm21ww231,,Harry Winston,,,Avenue Classic,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.7 mm,,,,3,,"white mother-of-pearl
18K gold Emerald applique",,18K white gold,,18K white gold,quartz,HW1046,,,,"hours and minutes
small seconds",,"Total gem-setting

                            93 brilliant-cut diamonds (approx. 3.67 cts)"
AVEQHM21WW283,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-w4/black-alligator-leather-aveqhm21ww283,,Harry Winston,,,Avenue Classic,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.7 mm,,,,3,,"sunray waves guilloché
18K gold Emerald applique",,18K white gold,,18K white gold,quartz,HW1046,,,,"hours and minutes
small seconds",,"Total gem-setting

                            67 brilliant-cut diamonds (approx. 2.28 cts)"
AVEAHM21RR002,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-automatic-r1/18k-rose-gold-aveahm21rr002,,Harry Winston,,,Avenue Classic Automatic,,,,,,,,,,,"open, sapphire crystal",21.4 x 36.1 mm,,,8.4 mm,,,,3,,white mother-of-pearl,,18K rose gold,,18K rose gold,automatic,HW2009,,,,hours and minutes,,"Total gem-setting

                            71 brilliant-cut diamonds (approx. 2.33 cts)1 emerald-cut diamond (approx. 0.02 carat)"
AVEQMP21WW004,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-moon-phase-w1/18k-white-gold-aveqmp21ww004,,Harry Winston,,,Avenue Classic Moon Phase,,,,,,,,,,,closed,21.4 x 36.1 mm,,,7.4 mm,,,,3,,blue beaded mother-of-pearl 18K gold Emerald applique,,18K white gold,,18K white gold,quartz,HW5203,,,,"hours and minutes
small seconds
moon phase",,"Total gem-setting

                            78 brilliant-cut diamonds (approx. 2.34 cts)"
AVEAHM21RR003,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-automatic-r1/18k-rose-gold-diamond-set-aveahm21rr003,,Harry Winston,,,Avenue Classic Automatic,,,,,,,,,,,"open, sapphire crystal",21.4 x 36.1 mm,,,8.4 mm,,,,3,,white mother-of-pearl,,18K rose gold,,18K rose gold,automatic,HW2009,,,,hours and minutes,,"Total gem-setting

                            209 brilliant-cut diamonds (approx. 6.22 cts)1 emerald-cut diamond (approx. 0.02 carat)"
AVEQMP21RR003,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-moon-phase-r1/18k-rose-gold-diamond-set-aveqmp21rr003,,Harry Winston,,,Avenue Classic Moon Phase,,,,,,,,,,,closed,21.4 x 36.1 mm,,,7.4 mm,,,,3,,"Havana brown beaded mother-of-pearl
18K gold Emerald applique",,18K rose gold,,18K rose gold,quartz,HW5203,,,,"hours and minutes
small seconds
moon phase",,"Total gem-setting

                            216 brilliant-cut diamonds (approx. 6.23 cts)"
AVEQHM21WW284,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-w4/18k-white-gold-aveqhm21ww284,,Harry Winston,,,Avenue Classic,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.7 mm,,,,3,,"sunray waves guilloché
18K gold Emerald applique",,18K white gold,,18K white gold,quartz,HW1046,,,,"hours and minutes
small seconds",,"Total gem-setting

                            67 brilliant-cut diamonds (approx. 2.28 cts)"
AVCQHM16WW050,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-c-mini-lily-cluster-w1/18k-white-gold-avcqhm16ww050,,Harry Winston,,,Avenue C Mini Lily Cluster,,,,,,,,,,,closed,15.6 x 32.3 mm,,,7.8 mm,,,,3,,"white mother-of-pearl
Lily Cluster pattern
18K gold Emerald applique",,18K white gold,,18K white gold,quartz,HW1053,,,,hours and minutes,,"Total gem-setting

                            81 brilliant-cut diamonds (approx. 0.78 carat)"
AVEQHM21RR023,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-r1/brown-alligator-leather-aveqhm21rr023,,Harry Winston,,,Avenue Classic,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.7 mm,,,,3,,"white mother-of-pearl
18K gold Emerald applique",,18K rose gold,,18K rose gold,quartz,HW1046,,,,"hours and minutes
small seconds",,"Total gem-setting

                            29 brilliant-cut diamonds (approx. 2.21 cts)"
AVCQHM16WW057,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-c-mini-lily-cluster-pink-w1/18k-white-gold-diamond-set-avcqhm16ww057,,Harry Winston,,,Avenue C Mini Lily Cluster Pink,,,,,,,,,,,closed,15.6 x 32.3 mm,,,7.8 mm,,,,3,,"pink mother-of-pearl
Lily Cluster pattern
18K gold Emerald applique",,18K white gold,,18K white gold,quartz,HW1053,,,,hours and minutes,,"Total gem-setting

                            293 brilliant-cut diamonds (approx. 2.90 cts)"
AVEQHM21RR103,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-r1/18k-rose-gold-aveqhm21rr103,,Harry Winston,,,Avenue Classic,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.7 mm,,,,3,,"white mother-of-pearl
18K gold Emerald applique",,18K rose gold,,18K rose gold,quartz,HW1046,,,,"hours and minutes
small seconds",,"Total gem-setting

                            29 brilliant-cut diamonds (approx. 2.21 cts)"
AVEAHM21WW001,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-automatic-w1/dark-gray-pearl-alligator-leather-aveahm21ww001,,Harry Winston,,,Avenue Classic Automatic,,,,,,,,,,,"open, sapphire crystal",21.4 x 36.1 mm,,,8.4 mm,,,,3,,white mother-of-pearl,,18K white gold,,18K white gold,automatic,HW2009,,,,hours and minutes,,"Total gem-setting

                            77 brilliant-cut diamonds (approx. 2.34 cts)1 emerald-cut diamond (approx. 0.02 carat)"
AVEAHM21WW002,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-automatic-w1/18k-white-gold-aveahm21ww002,,Harry Winston,,,Avenue Classic Automatic,,,,,,,,,,,"open, sapphire crystal",21.4 x 36.1 mm,,,8.4 mm,,,,3,,white mother-of-pearl,,18K white gold,,18K white gold,automatic,HW2009,,,,hours and minutes,,"Total gem-setting

                            71 brilliant-cut diamonds (approx. 2.33 cts)1 emerald-cut diamond (approx. 0.02 carat)"
AVEQHM21WW025,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-w2/black-alligator-leather-aveqhm21ww025,,Harry Winston,,,Avenue Classic,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.7 mm,,,,3,,"white mother-of-pearl
18K gold Emerald applique",,18K white gold,,18K white gold,quartz,HW1046,,,,"hours and minutes
small seconds",,"Total gem-setting

                            29 brilliant-cut diamonds (approx. 2.21 cts)"
AVEAHM21WW003,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-automatic-w1/18k-white-gold-diamond-set-aveahm21ww003,,Harry Winston,,,Avenue Classic Automatic,,,,,,,,,,,"open, sapphire crystal",21.4 x 36.1 mm,,,8.4 mm,,,,3,,white mother-of-pearl,,18K white gold,,18K white gold,automatic,HW2009,,,,hours and minutes,,"Total gem-setting

                            209 brilliant-cut diamonds (approx. 6.22 cts)1 emerald-cut diamond (approx. 0.02 carat)"
AVCQHM16WW055,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-c-mini-lily-cluster-pink-w1/pink-pearl-alligator-leather-avcqhm16ww055,,Harry Winston,,,Avenue C Mini Lily Cluster Pink,,,,,,,,,,,closed,15.6 x 32.3 mm,,,7.8 mm,,,,3,,"pink mother-of-pearl
Lily Cluster pattern
18K gold Emerald applique",,18K white gold,,18K white gold,quartz,HW1053,,,,hours and minutes,,"Total gem-setting

                            81 brilliant-cut diamonds (approx. 0.78 carat)"
AVEQHM21WW049,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-w2/18k-white-gold-aveqhm21ww049,,Harry Winston,,,Avenue Classic,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.7 mm,,,,3,,"white mother-of-pearl
18K gold Emerald applique",,18K white gold,,18K white gold,quartz,HW1046,,,,"hours and minutes
small seconds",,"Total gem-setting

                            29 brilliant-cut diamonds (approx. 2.21 cts)"
AVCQMP16WW009,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-c-mini-moon-phase-w2/18k-white-gold-diamond-set-avcqmp16ww009,,Harry Winston,,,Avenue C Mini Moon Phase,,,,,,,,,,,closed,15.6 x 32.3 mm,,,8.1 mm,,,,3,,"blue beaded mother-of-pearl
blue mother-of-pearl
18K gold moons, indexes and Emerald applique",,18K white gold,,18K white gold,quartz,HW5101,,,,"hours and minutes
moon phase",,"Total gem-setting

                            355 brilliant-cut diamonds (approx. 2.96 cts)8 baguette-cut diamonds (approx. 0.03 carat)"
AVCQMP16RR005,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-c-mini-moon-phase-r2/18k-rose-gold-avcqmp16rr005,,Harry Winston,,,Avenue C Mini Moon Phase,,,,,,,,,,,closed,15.6 x 32.3 mm,,,8.1 mm,,,,3,,"brown beaded mother-of-pearl
blue mother-of-pearl
18K gold moons, indexes and Emerald applique",,18K rose gold,,18K rose gold,quartz,HW5101,,,,"hours and minutes
moon phase",,"Total gem-setting

                            143 brilliant-cut diamonds (approx. 0.84 carat)8 baguette-cut diamonds (approx. 0.03 carat)"
AVEQHM21WW287,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-cherry-blossom-w1/18k-white-gold-aveqhm21ww287,,Harry Winston,,,Avenue Classic Cherry Blossom,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.7 mm,,,,3,,"pale green-blue mother-of-pearl
18K gold branches and Emerald applique",,18K white gold,,18K white gold,quartz,HW1044,,,,hours and minutes,,"Total gem-setting

                            68 brilliant-cut diamonds (approx. 2.29 cts)29 brilliant-cut pink sapphires (approx. 0.04 carat)"
AVEQHM21RR120,https://www.harrywinston.com/en/products/harry-winston-the-avenue-collection/avenue-classic-diamond-drops-r1/18k-rose-gold-aveqhm21rr120,,Harry Winston,,,Avenue Classic Diamond Drops,,,,,,,,,,,closed,21.4 x 36.1 mm,,,6.7 mm,,,,3,,"pebbled brown
snow-setting
18K gold Emerald applique",,18K rose gold,,18K rose gold,quartz,HW1044,,,,hours and minutes,,"Total gem-setting

                            158 brilliant-cut diamonds (approx. 2.53 cts)"
